experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	text	reactionTime	eventType	messageType	uttClass
mp-game-6	pilot	1954-b9ee3177-2947-4302-8409-8632326b2830	1550000000000.0	student	17	trees with purple leaves and berries	trees_purple_leaves_berries	1	so the base color doesn't matter as long as t hey have purple leaves on them?	19.916	chatMessage	F	?
mp-game-6	pilot	1954-b9ee3177-2947-4302-8409-8632326b2830	1550000000000.0	explorer	17	trees with purple leaves and berries	trees_purple_leaves_berries	1	yes - there are no ollers with any other color leaves. All ollers have purple leaves	22.267	chatMessage	F	Q
mp-game-6	pilot	1954-b9ee3177-2947-4302-8409-8632326b2830	1550000000000.0	student	17	trees with purple leaves and berries	trees_purple_leaves_berries	1	or are the Ollers if they are all purple PLUS if they are another color AND have purple leaves?	54.911	chatMessage	F	?
mp-game-6	pilot	1954-b9ee3177-2947-4302-8409-8632326b2830	1550000000000.0	explorer	17	trees with purple leaves and berries	trees_purple_leaves_berries	1	no not all purple - but the leaves have to be purple to be an Oller	11.638	chatMessage	F	Q
mp-game-6	pilot	1954-b9ee3177-2947-4302-8409-8632326b2830	1550000000000.0	student	17	trees with purple leaves and berries	trees_purple_leaves_berries	1	ok - lets give that a try :)	9.645	chatMessage	F	A
mp-game-6	pilot	1954-b9ee3177-2947-4302-8409-8632326b2830	1550000000000.0	explorer	27	flowers with orange stems or thorns	flowers_orange_stems_or_thorns	2	Kweps are hard to identify but most have spike things growing out of their stems	13.061	chatMessage	I	Q
mp-game-6	pilot	1954-b9ee3177-2947-4302-8409-8632326b2830	1550000000000.0	explorer	27	flowers with orange stems or thorns	flowers_orange_stems_or_thorns	2	all have at least one color - orange or purple or both not completely white. 	14.637	chatMessage	I	Q
mp-game-6	pilot	1954-b9ee3177-2947-4302-8409-8632326b2830	1550000000000.0	student	27	flowers with orange stems or thorns	flowers_orange_stems_or_thorns	2	is that all?	8.425	chatMessage	F	?
mp-game-6	pilot	1954-b9ee3177-2947-4302-8409-8632326b2830	1550000000000.0	explorer	27	flowers with orange stems or thorns	flowers_orange_stems_or_thorns	2	yes there aren't really definitive characteristics bc some have the 3 doilies and some don't but most have the spikes in the stem	31.75	chatMessage	F	Q
mp-game-6	pilot	1954-b9ee3177-2947-4302-8409-8632326b2830	1550000000000.0	student	27	flowers with orange stems or thorns	flowers_orange_stems_or_thorns	2	so spiked stems and at least one color	12.564	chatMessage	F	Q
mp-game-6	pilot	1954-b9ee3177-2947-4302-8409-8632326b2830	1550000000000.0	explorer	27	flowers with orange stems or thorns	flowers_orange_stems_or_thorns	2	typically yes 3 spikes in the stem	8.552	chatMessage	F	P
mp-game-6	pilot	1954-b9ee3177-2947-4302-8409-8632326b2830	1550000000000.0	student	27	flowers with orange stems or thorns	flowers_orange_stems_or_thorns	2	3 spikes and colors	6.9620000000000015	chatMessage	F	N
mp-game-6	pilot	1954-b9ee3177-2947-4302-8409-8632326b2830	1550000000000.0	explorer	27	flowers with orange stems or thorns	flowers_orange_stems_or_thorns	2	yes	0.81	chatMessage	F	A
mp-game-6	pilot	1954-b9ee3177-2947-4302-8409-8632326b2830	1550000000000.0	student	27	flowers with orange stems or thorns	flowers_orange_stems_or_thorns	2	ok lets try	4.471	chatMessage	F	A
mp-game-6	pilot	1954-b9ee3177-2947-4302-8409-8632326b2830	1550000000000.0	explorer	7	birds with purple tails	birds_purple_tails	3	all Morseths have purple feather TAILs	9.535	chatMessage	I	Q
mp-game-6	pilot	1954-b9ee3177-2947-4302-8409-8632326b2830	1550000000000.0	explorer	7	birds with purple tails	birds_purple_tails	3	it doesn't matter if they have feathers or no feathers anywhere else	9.778	chatMessage	I	O
mp-game-6	pilot	1954-b9ee3177-2947-4302-8409-8632326b2830	1550000000000.0	student	7	birds with purple tails	birds_purple_tails	3	so just look for purple feather tails?	13.224	chatMessage	F	?
mp-game-6	pilot	1954-b9ee3177-2947-4302-8409-8632326b2830	1550000000000.0	explorer	7	birds with purple tails	birds_purple_tails	3	yes!	0.6609999999999999	chatMessage	F	A
mp-game-6	pilot	1954-b9ee3177-2947-4302-8409-8632326b2830	1550000000000.0	student	7	birds with purple tails	birds_purple_tails	3	ok!	3.161	chatMessage	F	A
mp-game-6	pilot	4859-7a0be6e0-a366-4f37-9769-088ac84ffad4	1550000000000.0	explorer	7	birds with purple tails	birds_purple_tails	0	So what I've found is that Morseth have purple tails. No other feature matters.	11.963	chatMessage	I	G
mp-game-6	pilot	4859-7a0be6e0-a366-4f37-9769-088ac84ffad4	1550000000000.0	student	7	birds with purple tails	birds_purple_tails	0	purple nails okay thanks	9.372	chatMessage	F	A
mp-game-6	pilot	4859-7a0be6e0-a366-4f37-9769-088ac84ffad4	1550000000000.0	explorer	7	birds with purple tails	birds_purple_tails	0	Yup. So don't pay any attention to any other features. Juts the tail.	10.19	chatMessage	F	I
mp-game-6	pilot	4859-7a0be6e0-a366-4f37-9769-088ac84ffad4	1550000000000.0	explorer	7	birds with purple tails	birds_purple_tails	0	Purple tail = morseth, any other tail or no tail = not morseth	10.23	chatMessage	F	L
mp-game-6	pilot	4859-7a0be6e0-a366-4f37-9769-088ac84ffad4	1550000000000.0	explorer	17	trees with purple leaves and berries	trees_purple_leaves_berries	1	If it has purple flowers on it, but ISN'T completely purple, then it's the right species.	16.04	chatMessage	I	C
mp-game-6	pilot	4859-7a0be6e0-a366-4f37-9769-088ac84ffad4	1550000000000.0	explorer	17	trees with purple leaves and berries	trees_purple_leaves_berries	1	Doesn't count if the base is purple, only the flowers.	4.956	chatMessage	I	C
mp-game-6	pilot	4859-7a0be6e0-a366-4f37-9769-088ac84ffad4	1550000000000.0	explorer	17	trees with purple leaves and berries	trees_purple_leaves_berries	1	If every part of it is purple it doesn't count	6.957000000000002	chatMessage	F	C
mp-game-6	pilot	4859-7a0be6e0-a366-4f37-9769-088ac84ffad4	1550000000000.0	student	17	trees with purple leaves and berries	trees_purple_leaves_berries	1	so purple flowers but not completely purple base correct	17.956	chatMessage	F	G
mp-game-6	pilot	4859-7a0be6e0-a366-4f37-9769-088ac84ffad4	1550000000000.0	explorer	17	trees with purple leaves and berries	trees_purple_leaves_berries	1	Yu	0.349	chatMessage	F	A
mp-game-6	pilot	4859-7a0be6e0-a366-4f37-9769-088ac84ffad4	1550000000000.0	explorer	17	trees with purple leaves and berries	trees_purple_leaves_berries	1	Yup	0.591	chatMessage	F	A
mp-game-6	pilot	4859-7a0be6e0-a366-4f37-9769-088ac84ffad4	1550000000000.0	student	17	trees with purple leaves and berries	trees_purple_leaves_berries	1	thanks	2.2840000000000003	chatMessage	F	A
mp-game-6	pilot	4859-7a0be6e0-a366-4f37-9769-088ac84ffad4	1550000000000.0	explorer	17	trees with purple leaves and berries	trees_purple_leaves_berries	1	The base can be purple as long as 	3.015	chatMessage	F	G
mp-game-6	pilot	4859-7a0be6e0-a366-4f37-9769-088ac84ffad4	1550000000000.0	explorer	17	trees with purple leaves and berries	trees_purple_leaves_berries	1	it has some other color in it as well, but the flowers HAVE to be purple	7.221	chatMessage	F	G
mp-game-6	pilot	4859-7a0be6e0-a366-4f37-9769-088ac84ffad4	1550000000000.0	student	17	trees with purple leaves and berries	trees_purple_leaves_berries	1	so not all purple but some purple in base is okay as long as purple flowers	16.344	chatMessage	F	Q
mp-game-6	pilot	4859-7a0be6e0-a366-4f37-9769-088ac84ffad4	1550000000000.0	explorer	17	trees with purple leaves and berries	trees_purple_leaves_berries	1	Sorry if I'm confusing you. Basically like this: Purple flowers = correct choice unless every single part of the plant is purple, then it doesn't count.	18.894	chatMessage	F	L
mp-game-6	pilot	4859-7a0be6e0-a366-4f37-9769-088ac84ffad4	1550000000000.0	student	17	trees with purple leaves and berries	trees_purple_leaves_berries	1	okay got it	5.848	chatMessage	F	A
mp-game-6	pilot	4859-7a0be6e0-a366-4f37-9769-088ac84ffad4	1550000000000.0	explorer	27	flowers with orange stems or thorns	flowers_orange_stems_or_thorns	3	I THINK I got this one figured out. 	4.591	chatMessage	I	O
mp-game-6	pilot	4859-7a0be6e0-a366-4f37-9769-088ac84ffad4	1550000000000.0	explorer	27	flowers with orange stems or thorns	flowers_orange_stems_or_thorns	3	If it has spikes on the stem/base, it's a kwep.	7.853	chatMessage	I	C
mp-game-6	pilot	4859-7a0be6e0-a366-4f37-9769-088ac84ffad4	1550000000000.0	explorer	27	flowers with orange stems or thorns	flowers_orange_stems_or_thorns	3	If it DOESN'T have spikes, then the stem/base must be orange.	10.584	chatMessage	I	C
mp-game-6	pilot	4859-7a0be6e0-a366-4f37-9769-088ac84ffad4	1550000000000.0	explorer	27	flowers with orange stems or thorns	flowers_orange_stems_or_thorns	3	Otherwise, it's not a kwep.	6.791	chatMessage	I	C
mp-game-6	pilot	4859-7a0be6e0-a366-4f37-9769-088ac84ffad4	1550000000000.0	explorer	27	flowers with orange stems or thorns	flowers_orange_stems_or_thorns	3	So spikes or orange base = kwep. Anything else is a no go.	9.373	chatMessage	I	L
mp-game-6	pilot	4859-7a0be6e0-a366-4f37-9769-088ac84ffad4	1550000000000.0	explorer	27	flowers with orange stems or thorns	flowers_orange_stems_or_thorns	3	Hope I have that right.	3.244	chatMessage	I	O
mp-game-6	pilot	4859-7a0be6e0-a366-4f37-9769-088ac84ffad4	1550000000000.0	student	27	flowers with orange stems or thorns	flowers_orange_stems_or_thorns	3	okay so spikes or orange base. You have been doing great. Thanks 	46.815	chatMessage	F	A
mp-game-6	pilot	4859-7a0be6e0-a366-4f37-9769-088ac84ffad4	1550000000000.0	explorer	27	flowers with orange stems or thorns	flowers_orange_stems_or_thorns	3	Thanks	0.83	chatMessage	F	A
mp-game-6	pilot	4859-7a0be6e0-a366-4f37-9769-088ac84ffad4	1550000000000.0	explorer	37	fish with (white bodies and orange stripes) or fangs	fish_white_bodies_orange_stripes_or_fangs	4	"If it has the fang"" looking thing on it's mouth OR small yellow stripes, it is a zorb."""	14.404000000000002	chatMessage	I	C
mp-game-6	pilot	4859-7a0be6e0-a366-4f37-9769-088ac84ffad4	1550000000000.0	explorer	37	fish with (white bodies and orange stripes) or fangs	fish_white_bodies_orange_stripes_or_fangs	4	Anything else is not.	1.773	chatMessage	I	G
mp-game-6	pilot	4859-7a0be6e0-a366-4f37-9769-088ac84ffad4	1550000000000.0	student	37	fish with (white bodies and orange stripes) or fangs	fish_white_bodies_orange_stripes_or_fangs	4	okay hopefully I do better this time. Sorry about the last one	15.643	chatMessage	F	A
mp-game-6	pilot	4859-7a0be6e0-a366-4f37-9769-088ac84ffad4	1550000000000.0	explorer	37	fish with (white bodies and orange stripes) or fangs	fish_white_bodies_orange_stripes_or_fangs	4	No worries. Good luck!	5.029	chatMessage	F	A
mp-game-6	pilot	4614-ed69d903-0061-43b8-83d8-01d5bd9e72a5	1550000000000.0	explorer	9	trees without leaves	trees_without_leaves	1	morseths do not have leaves. 	8.641	chatMessage	I	G
mp-game-6	pilot	4614-ed69d903-0061-43b8-83d8-01d5bd9e72a5	1550000000000.0	explorer	9	trees without leaves	trees_without_leaves	1	sometimes they have berries, sometimes they do not.	5.172999999999999	chatMessage	I	Q
mp-game-6	pilot	4614-ed69d903-0061-43b8-83d8-01d5bd9e72a5	1550000000000.0	student	9	trees without leaves	trees_without_leaves	1	anything else?	2.609	chatMessage	F	?
mp-game-6	pilot	4614-ed69d903-0061-43b8-83d8-01d5bd9e72a5	1550000000000.0	student	9	trees without leaves	trees_without_leaves	1	color?	2.2030000000000003	chatMessage	F	?
mp-game-6	pilot	4614-ed69d903-0061-43b8-83d8-01d5bd9e72a5	1550000000000.0	explorer	9	trees without leaves	trees_without_leaves	1	color seems to not matter	6.1179999999999986	chatMessage	F	G
mp-game-6	pilot	4614-ed69d903-0061-43b8-83d8-01d5bd9e72a5	1550000000000.0	student	9	trees without leaves	trees_without_leaves	1	okay	0.652	chatMessage	F	A
mp-game-6	pilot	4614-ed69d903-0061-43b8-83d8-01d5bd9e72a5	1550000000000.0	explorer	19	flowers with orange petals and purple centers	flowers_orange_petals_purple_centers	2	All ollers seem to be orange flowers with purple centers.	10.51	chatMessage	I	Q
mp-game-6	pilot	4614-ed69d903-0061-43b8-83d8-01d5bd9e72a5	1550000000000.0	student	19	flowers with orange petals and purple centers	flowers_orange_petals_purple_centers	2	anything else?	2.752	chatMessage	F	?
mp-game-6	pilot	4614-ed69d903-0061-43b8-83d8-01d5bd9e72a5	1550000000000.0	explorer	19	flowers with orange petals and purple centers	flowers_orange_petals_purple_centers	2	Doesn't look like it.	4.015	chatMessage	F	A
mp-game-6	pilot	4614-ed69d903-0061-43b8-83d8-01d5bd9e72a5	1550000000000.0	explorer	49	birds with (white crests or orange wings) and tails	birds_white_crests_or_orange_wings_tails	3	all luzaks have feathers.	7.99	chatMessage	I	Q
mp-game-6	pilot	4614-ed69d903-0061-43b8-83d8-01d5bd9e72a5	1550000000000.0	explorer	49	birds with (white crests or orange wings) and tails	birds_white_crests_or_orange_wings_tails	3	colors vary	2.113	chatMessage	I	G
mp-game-6	pilot	6540-9f44bcfa-a464-499b-af02-781d05374b3c	1550000000000.0	explorer	11	fish with white stripes and whiskers	fish_white_stripes_whiskers	0	Ollers can have purple, orange, or white bodies	15.991	chatMessage	I	G
mp-game-6	pilot	6540-9f44bcfa-a464-499b-af02-781d05374b3c	1550000000000.0	student	11	fish with white stripes and whiskers	fish_white_stripes_whiskers	0	ok what else	4.642	chatMessage	F	?
mp-game-6	pilot	6540-9f44bcfa-a464-499b-af02-781d05374b3c	1550000000000.0	explorer	11	fish with white stripes and whiskers	fish_white_stripes_whiskers	0	purple ollers all have 2 white body stripes, a white tail stripe, whiskers, andsome have fangs, some do not	46.308	chatMessage	F	Q
mp-game-6	pilot	6540-9f44bcfa-a464-499b-af02-781d05374b3c	1550000000000.0	explorer	11	fish with white stripes and whiskers	fish_white_stripes_whiskers	0	the easiest to identify are the ones that are completely white	15.439	chatMessage	F	G
mp-game-6	pilot	6540-9f44bcfa-a464-499b-af02-781d05374b3c	1550000000000.0	explorer	11	fish with white stripes and whiskers	fish_white_stripes_whiskers	0	the white ones have 2 white stripes and whiskers and both with and without fangs	36.104	chatMessage	F	G
mp-game-6	pilot	6540-9f44bcfa-a464-499b-af02-781d05374b3c	1550000000000.0	student	11	fish with white stripes and whiskers	fish_white_stripes_whiskers	0	how do you classify it?	8.664	chatMessage	F	?
mp-game-6	pilot	6540-9f44bcfa-a464-499b-af02-781d05374b3c	1550000000000.0	explorer	11	fish with white stripes and whiskers	fish_white_stripes_whiskers	0	they're all ollers	10.482	chatMessage	F	Q
mp-game-6	pilot	6540-9f44bcfa-a464-499b-af02-781d05374b3c	1550000000000.0	student	11	fish with white stripes and whiskers	fish_white_stripes_whiskers	0	got it	1.598	chatMessage	F	A
mp-game-6	pilot	6540-9f44bcfa-a464-499b-af02-781d05374b3c	1550000000000.0	explorer	11	fish with white stripes and whiskers	fish_white_stripes_whiskers	0	there's more...	6.956	chatMessage	F	A
mp-game-6	pilot	6540-9f44bcfa-a464-499b-af02-781d05374b3c	1550000000000.0	student	11	fish with white stripes and whiskers	fish_white_stripes_whiskers	0	ok	0.462	chatMessage	F	A
mp-game-6	pilot	6540-9f44bcfa-a464-499b-af02-781d05374b3c	1550000000000.0	explorer	11	fish with white stripes and whiskers	fish_white_stripes_whiskers	0	some white ones with 2 white stripes purple fin on sides and top whiskers no fangs	9.734	chatMessage	F	Q
mp-game-6	pilot	6540-9f44bcfa-a464-499b-af02-781d05374b3c	1550000000000.0	explorer	11	fish with white stripes and whiskers	fish_white_stripes_whiskers	0	sorry, this is kind of complicated. 	9.763	chatMessage	F	O
mp-game-6	pilot	6540-9f44bcfa-a464-499b-af02-781d05374b3c	1550000000000.0	student	11	fish with white stripes and whiskers	fish_white_stripes_whiskers	0	go on no prob	3.795	chatMessage	F	O
mp-game-6	pilot	6540-9f44bcfa-a464-499b-af02-781d05374b3c	1550000000000.0	explorer	11	fish with white stripes and whiskers	fish_white_stripes_whiskers	0	it's easiest to identify an oller as having  two body stripes, a tail stripe, whiskers. Fangs don't seem to matter	60.04	chatMessage	F	G
mp-game-6	pilot	6540-9f44bcfa-a464-499b-af02-781d05374b3c	1550000000000.0	student	11	fish with white stripes and whiskers	fish_white_stripes_whiskers	0	ok good job that it?	7.547999999999999	chatMessage	F	?
mp-game-6	pilot	6540-9f44bcfa-a464-499b-af02-781d05374b3c	1550000000000.0	student	11	fish with white stripes and whiskers	fish_white_stripes_whiskers	0	thats it?	4.473	chatMessage	F	?
mp-game-6	pilot	6540-9f44bcfa-a464-499b-af02-781d05374b3c	1550000000000.0	explorer	11	fish with white stripes and whiskers	fish_white_stripes_whiskers	0	yep	0.586	chatMessage	F	A
mp-game-6	pilot	6540-9f44bcfa-a464-499b-af02-781d05374b3c	1550000000000.0	explorer	11	fish with white stripes and whiskers	fish_white_stripes_whiskers	0	thanks	0.736	chatMessage	F	A
mp-game-6	pilot	6540-9f44bcfa-a464-499b-af02-781d05374b3c	1550000000000.0	student	11	fish with white stripes and whiskers	fish_white_stripes_whiskers	0	ok thanks	5.231	chatMessage	F	A
mp-game-6	pilot	6540-9f44bcfa-a464-499b-af02-781d05374b3c	1550000000000.0	explorer	41	trees with (orange trunks or berries) and white leaves	trees_orange_trunks_or_berries_white_leaves	2	this is the easiest	4.512	chatMessage	I	O
mp-game-6	pilot	6540-9f44bcfa-a464-499b-af02-781d05374b3c	1550000000000.0	explorer	41	trees with (orange trunks or berries) and white leaves	trees_orange_trunks_or_berries_white_leaves	2	if the tree has white leaves, its a luzak	12.146	chatMessage	I	C
mp-game-6	pilot	6540-9f44bcfa-a464-499b-af02-781d05374b3c	1550000000000.0	student	41	trees with (orange trunks or berries) and white leaves	trees_orange_trunks_or_berries_white_leaves	2	got it	1.4380000000000002	chatMessage	F	A
mp-game-6	pilot	6540-9f44bcfa-a464-499b-af02-781d05374b3c	1550000000000.0	student	41	trees with (orange trunks or berries) and white leaves	trees_orange_trunks_or_berries_white_leaves	2	anything else?	4.64	chatMessage	F	?
mp-game-6	pilot	6540-9f44bcfa-a464-499b-af02-781d05374b3c	1550000000000.0	explorer	41	trees with (orange trunks or berries) and white leaves	trees_orange_trunks_or_berries_white_leaves	2	that's all	2.659	chatMessage	F	A
mp-game-6	pilot	6540-9f44bcfa-a464-499b-af02-781d05374b3c	1550000000000.0	student	41	trees with (orange trunks or berries) and white leaves	trees_orange_trunks_or_berries_white_leaves	2	ok	2.112	chatMessage	F	A
mp-game-6	pilot	6540-9f44bcfa-a464-499b-af02-781d05374b3c	1550000000000.0	explorer	21	bugs with purple wings or white legs	bugs_purple_wings_or_white_legs	4	3 types of kweps	9.508	chatMessage	I	N
mp-game-6	pilot	6540-9f44bcfa-a464-499b-af02-781d05374b3c	1550000000000.0	explorer	21	bugs with purple wings or white legs	bugs_purple_wings_or_white_legs	4	purple wings are easiest to find	9.901	chatMessage	I	E
mp-game-6	pilot	6540-9f44bcfa-a464-499b-af02-781d05374b3c	1550000000000.0	explorer	21	bugs with purple wings or white legs	bugs_purple_wings_or_white_legs	4	orange wings with white legs	4.882	chatMessage	I	E
mp-game-6	pilot	6540-9f44bcfa-a464-499b-af02-781d05374b3c	1550000000000.0	explorer	21	bugs with purple wings or white legs	bugs_purple_wings_or_white_legs	4	then purple bodies with white legs	5.965	chatMessage	I	E
mp-game-6	pilot	6540-9f44bcfa-a464-499b-af02-781d05374b3c	1550000000000.0	student	21	bugs with purple wings or white legs	bugs_purple_wings_or_white_legs	4	ok	0.484	chatMessage	F	A
mp-game-6	pilot	6540-9f44bcfa-a464-499b-af02-781d05374b3c	1550000000000.0	student	21	bugs with purple wings or white legs	bugs_purple_wings_or_white_legs	4	thats it?	2.905	chatMessage	F	?
mp-game-6	pilot	6540-9f44bcfa-a464-499b-af02-781d05374b3c	1550000000000.0	explorer	21	bugs with purple wings or white legs	bugs_purple_wings_or_white_legs	4	yes	0.4370000000000001	chatMessage	F	A
mp-game-6	pilot	6540-9f44bcfa-a464-499b-af02-781d05374b3c	1550000000000.0	student	21	bugs with purple wings or white legs	bugs_purple_wings_or_white_legs	4	ok	0.565	chatMessage	F	A
mp-game-6	pilot	8296-1c6c55f7-d576-4bd1-aa3a-91a1465aac8e	1550000000000.0	explorer	11	fish with white stripes and whiskers	fish_white_stripes_whiskers	2	an oller is a fish that has white stripes and hanging whiskers.	12.855	chatMessage	I	G
mp-game-6	pilot	8296-1c6c55f7-d576-4bd1-aa3a-91a1465aac8e	1550000000000.0	explorer	11	fish with white stripes and whiskers	fish_white_stripes_whiskers	2	be careful not to confuse the whiskers with the hanging tooth.	10.152	chatMessage	I	I
mp-game-6	pilot	8296-1c6c55f7-d576-4bd1-aa3a-91a1465aac8e	1550000000000.0	student	11	fish with white stripes and whiskers	fish_white_stripes_whiskers	2	anything else i should know about them ?	9.506	chatMessage	F	?
mp-game-6	pilot	8296-1c6c55f7-d576-4bd1-aa3a-91a1465aac8e	1550000000000.0	explorer	11	fish with white stripes and whiskers	fish_white_stripes_whiskers	2	white stripes on the tail	6.066	chatMessage	F	G
mp-game-6	pilot	8296-1c6c55f7-d576-4bd1-aa3a-91a1465aac8e	1550000000000.0	explorer	21	bugs with purple wings or white legs	bugs_purple_wings_or_white_legs	3	i couldn't really figure out any distinguishing features of a kwep	12.579	chatMessage	I	O
mp-game-6	pilot	8296-1c6c55f7-d576-4bd1-aa3a-91a1465aac8e	1550000000000.0	student	21	bugs with purple wings or white legs	bugs_purple_wings_or_white_legs	3	okay :(	1.84	chatMessage	F	A
mp-game-6	pilot	8296-1c6c55f7-d576-4bd1-aa3a-91a1465aac8e	1550000000000.0	explorer	41	trees with (orange trunks or berries) and white leaves	trees_orange_trunks_or_berries_white_leaves	4	luzak seems like a tree with a colored or white trunk with white leaves	112.015	chatMessage	I	G
mp-game-6	pilot	8296-1c6c55f7-d576-4bd1-aa3a-91a1465aac8e	1550000000000.0	explorer	41	trees with (orange trunks or berries) and white leaves	trees_orange_trunks_or_berries_white_leaves	4	remember the leaves must be white.	6.492000000000001	chatMessage	I	I
mp-game-6	pilot	8296-1c6c55f7-d576-4bd1-aa3a-91a1465aac8e	1550000000000.0	student	41	trees with (orange trunks or berries) and white leaves	trees_orange_trunks_or_berries_white_leaves	4	Okay thank you for the tip	3.559	chatMessage	F	A
mp-game-6	pilot	9934-16676e98-dec0-4087-844a-3de8240f7915	1550000000000.0	student	33	trees with (leaves and berries) or orange trunks	trees_leaves_berries_or_orange_trunks	0	hello	1.163	chatMessage	S	
mp-game-6	pilot	9934-16676e98-dec0-4087-844a-3de8240f7915	1550000000000.0	explorer	33	trees with (leaves and berries) or orange trunks	trees_leaves_berries_or_orange_trunks	0	Hello. I had a difficult time finding the differences. Pretty much everything was a zorb.	22.376	chatMessage	I	Q
mp-game-6	pilot	9934-16676e98-dec0-4087-844a-3de8240f7915	1550000000000.0	student	33	trees with (leaves and berries) or orange trunks	trees_leaves_berries_or_orange_trunks	0	Can you tell me about zorb 	5.332999999999998	chatMessage	F	?
mp-game-6	pilot	9934-16676e98-dec0-4087-844a-3de8240f7915	1550000000000.0	student	33	trees with (leaves and berries) or orange trunks	trees_leaves_berries_or_orange_trunks	0	I do not even know what a zorb is	8.367	chatMessage	F	O
mp-game-6	pilot	9934-16676e98-dec0-4087-844a-3de8240f7915	1550000000000.0	explorer	33	trees with (leaves and berries) or orange trunks	trees_leaves_berries_or_orange_trunks	0	There were like 5 out of 100 that weren't. Most were blank trunks without coloring that had berries instead of leaves.	25.827	chatMessage	F	Q
mp-game-6	pilot	9934-16676e98-dec0-4087-844a-3de8240f7915	1550000000000.0	explorer	33	trees with (leaves and berries) or orange trunks	trees_leaves_berries_or_orange_trunks	0	They are all types of trees.	4.964	chatMessage	F	Q
mp-game-6	pilot	9934-16676e98-dec0-4087-844a-3de8240f7915	1550000000000.0	student	33	trees with (leaves and berries) or orange trunks	trees_leaves_berries_or_orange_trunks	0	oh okay. my bad.	5.7570000000000014	chatMessage	F	O
mp-game-6	pilot	9934-16676e98-dec0-4087-844a-3de8240f7915	1550000000000.0	student	33	trees with (leaves and berries) or orange trunks	trees_leaves_berries_or_orange_trunks	0	thak\nks for the info	3.831	chatMessage	F	A
mp-game-6	pilot	9934-16676e98-dec0-4087-844a-3de8240f7915	1550000000000.0	explorer	33	trees with (leaves and berries) or orange trunks	trees_leaves_berries_or_orange_trunks	0	That's ok. It's really weird.	4.198	chatMessage	F	A
mp-game-6	pilot	9934-16676e98-dec0-4087-844a-3de8240f7915	1550000000000.0	student	33	trees with (leaves and berries) or orange trunks	trees_leaves_berries_or_orange_trunks	0	interesting though 	2.7060000000000004	chatMessage	F	O
mp-game-6	pilot	9934-16676e98-dec0-4087-844a-3de8240f7915	1550000000000.0	explorer	33	trees with (leaves and berries) or orange trunks	trees_leaves_berries_or_orange_trunks	0	If you go with most everything as zorb you should be ok. If the trunk is not colored and the tree has berries instead of leaves, then maybe say not a zorb.	32.797	chatMessage	F	Q
mp-game-6	pilot	9934-16676e98-dec0-4087-844a-3de8240f7915	1550000000000.0	student	33	trees with (leaves and berries) or orange trunks	trees_leaves_berries_or_orange_trunks	0	awesome	1.27	chatMessage	F	A
mp-game-6	pilot	9934-16676e98-dec0-4087-844a-3de8240f7915	1550000000000.0	explorer	33	trees with (leaves and berries) or orange trunks	trees_leaves_berries_or_orange_trunks	0	Even that's not perfect though. Sorry, I'm a pretty smart guy but couldn't figure it out.	17.842	chatMessage	F	O
mp-game-6	pilot	9934-16676e98-dec0-4087-844a-3de8240f7915	1550000000000.0	student	33	trees with (leaves and berries) or orange trunks	trees_leaves_berries_or_orange_trunks	0	thanks a lot	9.373	chatMessage	F	A
mp-game-6	pilot	9934-16676e98-dec0-4087-844a-3de8240f7915	1550000000000.0	student	33	trees with (leaves and berries) or orange trunks	trees_leaves_berries_or_orange_trunks	0	i find it very interesting	6.365	chatMessage	F	O
mp-game-6	pilot	9934-16676e98-dec0-4087-844a-3de8240f7915	1550000000000.0	student	33	trees with (leaves and berries) or orange trunks	trees_leaves_berries_or_orange_trunks	0	i did not even know what a zorb was haha	10.451	chatMessage	F	O
mp-game-6	pilot	9934-16676e98-dec0-4087-844a-3de8240f7915	1550000000000.0	explorer	33	trees with (leaves and berries) or orange trunks	trees_leaves_berries_or_orange_trunks	0	Ok, good luck. Maybe you'll be smarter haha.	11.220999999999998	chatMessage	F	O
mp-game-6	pilot	9934-16676e98-dec0-4087-844a-3de8240f7915	1550000000000.0	student	43	flowers with (purple stems or thorns) and white centers	flowers_purple_stems_or_thorns_white_centers	1	hello	0.906	chatMessage	S	
mp-game-6	pilot	9934-16676e98-dec0-4087-844a-3de8240f7915	1550000000000.0	student	43	flowers with (purple stems or thorns) and white centers	flowers_purple_stems_or_thorns_white_centers	1	What info do you have about luzak 	9.678	chatMessage	S	
mp-game-6	pilot	9934-16676e98-dec0-4087-844a-3de8240f7915	1550000000000.0	explorer	43	flowers with (purple stems or thorns) and white centers	flowers_purple_stems_or_thorns_white_centers	1	Hello again. So again it is nearly impossible. If all the parts are colored in it is almost always a luzak.	32.054	chatMessage	I	Q
mp-game-6	pilot	9934-16676e98-dec0-4087-844a-3de8240f7915	1550000000000.0	explorer	43	flowers with (purple stems or thorns) and white centers	flowers_purple_stems_or_thorns_white_centers	1	If there are parts that are not colored in, then it may not be.	13.236	chatMessage	I	C
mp-game-6	pilot	9934-16676e98-dec0-4087-844a-3de8240f7915	1550000000000.0	student	43	flowers with (purple stems or thorns) and white centers	flowers_purple_stems_or_thorns_white_centers	1	that sounds easy	2.87	chatMessage	F	O
